"","t","x","Y","P","r","f","q"
"53",0,5.3,0.0504077602040685,0.765549709205482,0.0131050075442492,0.0522400358180216,-0.00589609603600021
"54",0,5.4,0.050441691233957,0.761560902623756,0.0131050075442492,0.0522400358180483,-0.00589609603600021
"55",0,5.5,0.0504743884082133,0.757592879248861,0.0131050075442492,0.0522400358180538,-0.00589609603600021
"56",0,5.6,0.0505059178262464,0.753645530792346,0.0131050075442492,0.0522400358180665,-0.00589609603600021
"57",0,5.7,0.05053634094891,0.749718749529984,0.0131050075442492,0.0522400358180716,-0.00589609603600021
"58",0,5.8,0.0505657149983783,0.745812428298834,0.0131050075442492,0.0522400358180721,-0.00589609603600021
"59",0,5.9,0.0505940933173561,0.741926460494313,0.0131050075442492,0.0522400358180677,-0.00589609603600021
"60",0,6,0.0506215256923681,0.738060740067289,0.0131050075442492,0.0522400358180754,-0.00589609603600021
"61",0,6.1,0.0506480586452486,0.734215161521186,0.0131050075442492,0.0522400358180793,-0.00589609603600021
"62",0,6.2,0.0506737356964232,0.730389619909107,0.0131050075442492,0.0522400358180733,-0.00589609603600021
"63",0,6.3,0.0506985976031161,0.726584010830968,0.0131050075442492,0.0522400358180765,-0.00589609603600021
"64",0,6.4,0.0507226825752248,0.722798230430647,0.0131050075442492,0.0522400358180727,-0.00589609603600021
"65",0,6.5,0.0507460264712687,0.719032175393156,0.0131050075442492,0.0522400358180776,-0.00589609603600021
"66",0,6.6,0.0507686629765233,0.715285742941814,0.0131050075442492,0.0522400358180726,-0.00589609603600021
"67",0,6.7,0.0507906237652032,0.711558830835448,0.0131050075442492,0.0522400358180761,-0.00589609603600021
"68",0,6.8,0.0508119386483337,0.7078513373656,0.0131050075442492,0.0522400358180788,-0.00589609603600021
"69",0,6.9,0.0508326357087647,0.704163161353752,0.0131050075442492,0.0522400358180722,-0.00589609603600021
"70",0,7,0.050852741424612,0.700494202148564,0.0131050075442492,0.0522400358180749,-0.00589609603600021
"71",0,7.1,0.0508722807822664,0.696844359623129,0.0131050075442492,0.0522400358180754,-0.00589609603600021
"72",0,7.2,0.050891277379986,0.693213534172238,0.0131050075442492,0.0522400358180772,-0.00589609603600021
"73",0,7.3,0.0509097535229735,0.689601626709666,0.0131050075442492,0.0522400358180738,-0.00589609603600021
"74",0,7.4,0.0509277303107452,0.686008538665462,0.0131050075442492,0.0522400358180783,-0.00589609603600021
"75",0,7.5,0.0509452277175096,0.682434171983264,0.0131050075442492,0.0522400358180754,-0.00589609603600021
"76",0,7.6,0.0509622646662012,0.67887842911762,0.0131050075442492,0.0522400358180715,-0.00589609603600021
"77",0,7.7,0.050978859096745,0.675341213031328,0.0131050075442492,0.0522400358180738,-0.00589609603600021
"78",0,7.8,0.0509950280290698,0.671822427192787,0.0131050075442492,0.0522400358180799,-0.00589609603600021
"79",0,7.9,0.0510107876213357,0.668321975573361,0.0131050075442492,0.052240035818075,-0.00589609603600021
"80",0,8,0.0510261532237949,0.664839762644762,0.0131050075442492,0.0522400358180715,-0.00589609603600021
"81",0,8.1,0.0510411394286626,0.661375693376439,0.0131050075442492,0.0522400358180793,-0.00589609603600021
"82",0,8.2,0.0510557601163383,0.657929673232988,0.0131050075442492,0.0522400358180699,-0.00589609603600021
"83",0,8.3,0.051070028498287,0.65450160817157,0.0131050075442492,0.0522400358180812,-0.00589609603600021
"84",0,8.4,0.0510839571568559,0.651091404639345,0.0131050075442492,0.0522400358180738,-0.00589609603600021
"85",0,8.5,0.051097558082282,0.647698969570918,0.0131050075442492,0.0522400358180743,-0.00589609603600021
"86",0,8.6,0.0511108427071168,0.644324210385804,0.0131050075442492,0.0522400358180754,-0.00589609603600021
"87",0,8.7,0.0511238219382773,0.640967034985892,0.0131050075442492,0.052240035818081,-0.00589609603600021
"88",0,8.8,0.0511365061869113,0.637627351752943,0.0131050075442492,0.0522400358180689,-0.00589609603600021
"89",0,8.9,0.0511489053962503,0.63430506954608,0.0131050075442492,0.0522400358180821,-0.00589609603600021
"90",0,9,0.0511610290676039,0.631000097699308,0.0131050075442492,0.0522400358180743,-0.00589609603600021
"91",0,9.1,0.051172886284642,0.627712346019033,0.0131050075442492,0.0522400358180704,-0.00589609603600021
"92",0,9.2,0.0511844857360924,0.624441724781607,0.0131050075442492,0.0522400358180776,-0.00589609603600021
"93",0,9.3,0.0511958357369739,0.621188144730875,0.0131050075442492,0.0522400358180734,-0.00589609603600021
"94",0,9.4,0.051206944248475,0.617951517075741,0.0131050075442492,0.0522400358180782,-0.00589609603600021
"95",0,9.5,0.0512178188965761,0.614731753487745,0.0131050075442492,0.0522400358180782,-0.00589609603600021
"96",0,9.6,0.0512284669895083,0.611528766098652,0.0131050075442492,0.0522400358180677,-0.00589609603600021
"97",0,9.7,0.0512388955341327,0.608342467498053,0.0131050075442492,0.052240035818076,-0.00589609603600021
"98",0,9.8,0.0512491112513158,0.605172770730982,0.0131050075442492,0.0522400358180756,-0.00589609603600021
"99",0,9.9,0.051259120590374,0.60201958929554,0.0131050075442492,0.0522400358180776,-0.00589609603600021
"100",0,10,0.051268929742651,0.598882837140538,0.0131050075442492,0.0522400358180743,-0.00589609603600021
"101",0.0833333333333333,0.1,0.00598074162492807,0.99940210464821,0.00598074162492807,0.00598074162492807,0.0799701737585973
"102",0.0833333333333333,0.2,0.00984394004534761,0.99803314878279,0.00598074162492807,0.0137071384657669,0.0799701737585973
"103",0.0833333333333333,0.3,0.0133218461113831,0.996011421759357,0.00598074162492807,0.020277658243454,0.0799701737585973
"104",0.0833333333333333,0.4,0.0164276419150611,0.993450485416692,0.00598074162492807,0.0257450293260961,0.0799701737585973
"105",0.0833333333333333,0.5,0.0191861205715799,0.990452806332781,0.00598074162492807,0.0302200351976543,0.0799701737585973
"106",0.0833333333333333,0.6,0.0216277162276178,0.987107203706109,0.00598074162492807,0.0338356945078075,0.0799701737585973
"107",0.0833333333333333,0.7,0.0237847174579791,0.983488531406921,0.00598074162492807,0.0367267248401471,0.0799701737585973
"108",0.0833333333333333,0.8,0.0256889528244992,0.979658573646067,0.00598074162492807,0.0390186003901398,0.0799701737585973
"109",0.0833333333333333,0.9,0.0273704564321288,0.975667515662358,0.00598074162492807,0.0408224852931655,0.0799701737585973
"110",0.0833333333333333,1,0.0288567750272949,0.971555605527213,0.00598074162492807,0.0422336423837902,0.0799701737585973
"111",0.0833333333333333,1.1,0.0301726856502597,0.967354789015737,0.00598074162492807,0.0433317918799069,0.0799701737585973
"112",0.0833333333333333,1.2,0.0313401676721924,0.963090204560701,0.00598074162492807,0.044182469913453,0.0799701737585973
"113",0.0833333333333333,1.3,0.0323785248781518,0.958781489662882,0.00598074162492807,0.0448388113496637,0.0799701737585973
"114",0.0833333333333333,1.4,0.0333045889492919,0.95444388782315,0.00598074162492807,0.0453434218741134,0.0799701737585973
"115",0.0833333333333333,1.5,0.0341329600997516,0.950089165710251,0.00598074162492807,0.0457301562061882,0.0799701737585973
"116",0.0833333333333333,1.6,0.034876257159799,0.945726360341047,0.00598074162492807,0.0460257130605093,0.0799701737585973
"117",0.0833333333333333,1.7,0.0355453604786074,0.941362379773167,0.00598074162492807,0.0462510135795423,0.0799701737585973
"118",0.0833333333333333,1.8,0.0361496383413752,0.937002480925582,0.00598074162492807,0.0464223620084277,0.0799701737585973
"119",0.0833333333333333,1.9,0.0366971523419382,0.932650646365736,0.00598074162492807,0.046552404352072,0.0799701737585973
"120",0.0833333333333333,2,0.0371948401501346,0.928309879277362,0.00598074162492807,0.0466509085058658,0.0799701737585973
"121",0.0833333333333333,2.1,0.037648675936584,0.923982432962225,0.00598074162492807,0.046725391665572,0.0799701737585973
"122",0.0833333333333333,2.2,0.0380638097621307,0.919669988468452,0.00598074162492807,0.0467816200986118,0.0799701737585973
"123",0.0833333333333333,2.3,0.0384446877764019,0.91537379144508,0.00598074162492807,0.0468240040903681,0.0799701737585973
"124",0.0833333333333333,2.4,0.0387951552843828,0.911094757162846,0.00598074162492807,0.0468559079679438,0.0799701737585973
"125",0.0833333333333333,2.5,0.0391185447559145,0.906833550823261,0.00598074162492807,0.0468798920726752,0.0799701737585973
"126",0.0833333333333333,2.6,0.039417750753272,0.902590648779137,0.00598074162492807,0.0468979006872093,0.0799701737585973
"127",0.0833333333333333,2.7,0.0396952935905457,0.898366385073397,0.00598074162492807,0.0469114073596617,0.0799701737585973
"128",0.0833333333333333,2.8,0.0399533733500514,0.894160986728134,0.00598074162492807,0.0469215268567056,0.0799701737585973
"129",0.0833333333333333,2.9,0.0401939156868878,0.889974600442383,0.00598074162492807,0.0469291011183069,0.0799701737585973
"130",0.0833333333333333,3,0.0404186106657665,0.885807312748311,0.00598074162492807,0.0469347650532495,0.0799701737585973
"131",0.0833333333333333,3.1,0.0406289457012985,0.881659165199815,0.00598074162492807,0.0469389967672578,0.0799701737585973
"132",0.0833333333333333,3.2,0.0408262335173036,0.877530165797861,0.00598074162492807,0.0469421558134619,0.0799701737585973
"133",0.0833333333333333,3.3,0.041011635903349,0.873420297571154,0.00598074162492807,0.0469445122568017,0.0799701737585973
"134",0.0833333333333333,3.4,0.0411861839271869,0.869329525010777,0.00598074162492807,0.0469462687138375,0.0799701737585973
"135",0.0833333333333333,3.5,0.0413507951588331,0.865257798888814,0.00598074162492807,0.0469475770348049,0.0799701737585973
"136",0.0833333333333333,3.6,0.0415062883741095,0.861205059862094,0.00598074162492807,0.0469485509087827,0.0799701737585973
"137",0.0833333333333333,3.7,0.0416533961308489,0.857171241164054,0.00598074162492807,0.0469492753734673,0.0799701737585973
"138",0.0833333333333333,3.8,0.0417927755479097,0.853156270613099,0.00598074162492807,0.0469498139791593,0.0799701737585973
"139",0.0833333333333333,3.9,0.0419250175640756,0.849160072109347,0.00598074162492807,0.04695021417838,0.0799701737585973
"140",0.0833333333333333,4,0.0420506549093613,0.845182566748871,0.00598074162492807,0.0469505113755036,0.0799701737585973
"141",0.0833333333333333,4.1,0.0421701689839125,0.841223673652321,0.00598074162492807,0.0469507319659608,0.0799701737585973
"142",0.0833333333333333,4.2,0.042283995808454,0.837283310580462,0.00598074162492807,0.046950895614655,0.0799701737585973
"143",0.0833333333333333,4.3,0.0423925311841258,0.833361394390955,0.00598074162492807,0.0469510169623415,0.0799701737585973
"144",0.0833333333333333,4.4,0.0424961351777185,0.829457841376921,0.00598074162492807,0.0469511069022041,0.0799701737585973
"145",0.0833333333333333,4.5,0.0425951360300855,0.825572567517585,0.00598074162492807,0.0469511735342344,0.0799701737585973
"146",0.0833333333333333,4.6,0.0426898335702555,0.82170548866358,0.00598074162492807,0.0469512228779044,0.0799701737585973
"147",0.0833333333333333,4.7,0.0427805022050192,0.817856520673719,0.00598074162492807,0.0469512594041505,0.0799701737585973
"148",0.0833333333333333,4.8,0.0428673935430797,0.814025579515774,0.00598074162492807,0.0469512864319223,0.0799701737585973
"149",0.0833333333333333,4.9,0.042950738703911,0.810212581340548,0.00598074162492807,0.0469513064238142,0.0799701737585973
"150",0.0833333333333333,5,0.0430307503539547,0.806417442536177,0.00598074162492807,0.046951321206095,0.0799701737585973
"151",0.0833333333333333,5.1,0.0431076245064763,0.802640079767772,0.00598074162492807,0.0469513321325567,0.0799701737585973
"152",0.0833333333333333,5.2,0.0431815421160874,0.798880410006239,0.00598074162492807,0.046951340206253,0.0799701737585973
"153",0.0833333333333333,5.3,0.0432526704944652,0.795138350549065,0.00598074162492807,0.0469513461701112,0.0799701737585973
"154",0.0833333333333333,5.4,0.0433211645700138,0.791413819035206,0.00598074162492807,0.0469513505740904,0.0799701737585973
"155",0.0833333333333333,5.5,0.0433871680110178,0.787706733455577,0.00598074162492807,0.0469513538252332,0.0799701737585973
"156",0.0833333333333333,5.6,0.0434508142291177,0.78401701216033,0.00598074162492807,0.046951356224612,0.0799701737585973
"157",0.0833333333333333,5.7,0.04351222727764,0.780344573863745,0.00598074162492807,0.0469513579948891,0.0799701737585973
"158",0.0833333333333333,5.8,0.0435715226573473,0.776689337647369,0.00598074162492807,0.0469513593006636,0.0799701737585973
"159",0.0833333333333333,5.9,0.0436288080405033,0.773051222961865,0.00598074162492807,0.046951360263551,0.0799701737585973
"160",0.0833333333333333,6,0.0436841839227186,0.769430149627904,0.00598074162492807,0.0469513609734203,0.0799701737585973
"161",0.0833333333333333,6.1,0.0437377442108156,0.765826037836367,0.00598074162492807,0.0469513614966368,0.0799701737585973
"162",0.0833333333333333,6.2,0.0437895767539019,0.762238808148034,0.00598074162492807,0.0469513618821668,0.0799701737585973
"163",0.0833333333333333,6.3,0.0438397638239383,0.758668381492896,0.00598074162492807,0.0469513621661945,0.0799701737585973
"164",0.0833333333333333,6.4,0.0438883825513047,0.755114679169192,0.00598074162492807,0.0469513623753873,0.0799701737585973
"165",0.0833333333333333,6.5,0.043935505320199,0.751577622842249,0.00598074162492807,0.046951362529435,0.0799701737585973
"166",0.0833333333333333,6.6,0.0439812001281178,0.748057134543183,0.00598074162492807,0.0469513626428388,0.0799701737585973
"167",0.0833333333333333,6.7,0.0440255309131657,0.744553136667481,0.00598074162492807,0.0469513627263271,0.0799701737585973
"168",0.0833333333333333,6.8,0.0440685578524979,0.741065551973527,0.00598074162492807,0.0469513627877556,0.0799701737585973
"169",0.0833333333333333,6.9,0.0441103376348234,0.737594303581063,0.00598074162492807,0.0469513628329585,0.0799701737585973
"170",0.0833333333333333,7,0.0441509237095575,0.734139314969614,0.00598074162492807,0.046951362866209,0.0799701737585973
"171",0.0833333333333333,7.1,0.0441903665149253,0.730700509976895,0.00598074162492807,0.0469513628906716,0.0799701737585973
"172",0.0833333333333333,7.2,0.0442287136870604,0.727277812797198,0.00598074162492807,0.046951362908653,0.0799701737585973
"173",0.0833333333333333,7.3,0.0442660102519209,0.723871147979769,0.00598074162492807,0.0469513629218767,0.0799701737585973
"174",0.0833333333333333,7.4,0.0443022988016463,0.720480440427176,0.00598074162492807,0.0469513629316013,0.0799701737585973
"175",0.0833333333333333,7.5,0.0443376196568076,0.717105615393687,0.00598074162492807,0.0469513629387437,0.0799701737585973
"176",0.0833333333333333,7.6,0.0443720110158495,0.713746598483636,0.00598074162492807,0.0469513629439912,0.0799701737585973
"177",0.0833333333333333,7.7,0.0444055090928885,0.710403315649797,0.00598074162492807,0.0469513629478522,0.0799701737585973
"178",0.0833333333333333,7.8,0.0444381482449115,0.707075693191767,0.00598074162492807,0.0469513629506831,0.0799701737585973
"179",0.0833333333333333,7.9,0.0444699610893148,0.703763657754342,0.00598074162492807,0.0469513629527716,0.0799701737585973
"180",0.0833333333333333,8,0.044500978612627,0.700467136325911,0.00598074162492807,0.0469513629542919,0.0799701737585973
"181",0.0833333333333333,8.1,0.04453123027118,0.697186056236845,0.00598074162492807,0.0469513629554199,0.0799701737585973
"182",0.0833333333333333,8.2,0.0445607440844125,0.693920345157905,0.00598074162492807,0.0469513629562447,0.0799701737585973
"183",0.0833333333333333,8.3,0.0445895467214298,0.690669931098644,0.00598074162492807,0.0469513629568473,0.0799701737585973
"184",0.0833333333333333,8.4,0.0446176635813806,0.687434742405823,0.00598074162492807,0.0469513629572972,0.0799701737585973
"185",0.0833333333333333,8.5,0.0446451188681599,0.684214707761834,0.00598074162492807,0.0469513629576214,0.0799701737585973
"186",0.0833333333333333,8.6,0.0446719356599005,0.681009756183128,0.00598074162492807,0.0469513629578512,0.0799701737585973
"187",0.0833333333333333,8.7,0.0446981359736722,0.67781981701865,0.00598074162492807,0.0469513629580389,0.0799701737585973
"188",0.0833333333333333,8.8,0.0447237408257687,0.674644819948282,0.00598074162492807,0.046951362958164,0.0799701737585973
"189",0.0833333333333333,8.9,0.0447487702879315,0.671484694981296,0.00598074162492807,0.0469513629582576,0.0799701737585973
"190",0.0833333333333333,9,0.0447732435398248,0.668339372454806,0.00598074162492807,0.0469513629583286,0.0799701737585973
"191",0.0833333333333333,9.1,0.0447971789180506,0.665208783032239,0.00598074162492807,0.0469513629583725,0.0799701737585973
"192",0.0833333333333333,9.2,0.0448205939619676,0.662092857701801,0.00598074162492807,0.0469513629584147,0.0799701737585973
"193",0.0833333333333333,9.3,0.0448435054565534,0.658991527774958,0.00598074162492807,0.0469513629584472,0.0799701737585973
"194",0.0833333333333333,9.4,0.0448659294725311,0.655904724884924,0.00598074162492807,0.046951362958458,0.0799701737585973
"195",0.0833333333333333,9.5,0.0448878814039621,0.652832380985149,0.00598074162492807,0.0469513629584757,0.0799701737585973
"196",0.0833333333333333,9.6,0.0449093760034884,0.649774428347824,0.00598074162492807,0.0469513629584863,0.0799701737585973
"197",0.0833333333333333,9.7,0.0449304274153957,0.646730799562385,0.00598074162492807,0.0469513629584974,0.0799701737585973
"198",0.0833333333333333,9.8,0.0449510492066519,0.643701427534029,0.00598074162492807,0.0469513629585021,0.0799701737585973
"199",0.0833333333333333,9.9,0.0449712543960646,0.640686245482232,0.00598074162492807,0.0469513629585107,0.0799701737585973
"200",0.0833333333333333,10,0.044991055481689,0.63768518693928,0.00598074162492807,0.0469513629585046,0.0799701737585973
"201",0.166666666666667,0.1,0.00625411999490993,0.999374783529829,0.00625411999490993,0.00625411999490993,0.0766752404786354
"202",0.166666666666667,0.2,0.0110345608544636,0.997795521269313,0.00625411999490993,0.015815001714018,0.0766752404786354
"203",0.166666666666667,0.3,0.0152020805682009,0.995449759684335,0.00625411999490993,0.023537119995675,0.0766752404786354
"204",0.166666666666667,0.4,0.0188202457212494,0.992500166871314,0.00625411999490993,0.0296747411803944,0.0766752404786354
"205",0.166666666666667,0.5,0.0219545389951064,0.989082760867969,0.00625411999490993,0.034491712090535,0.0766752404786354
"206",0.166666666666667,0.6,0.0246677497762583,0.985308341376178,0.00625411999490993,0.0382338036820177,0.0766752404786354
"207",0.166666666666667,0.7,0.0270175715017694,0.981265415395974,0.00625411999490993,0.0411165018548358,0.0766752404786354
"208",0.166666666666667,0.8,0.0290555686983372,0.977023616310554,0.00625411999490993,0.0433215490743124,0.0766752404786354
"209",0.166666666666667,0.9,0.0308269659398557,0.972637068113276,0.00625411999490993,0.0449981438720037,0.0766752404786354
"210",0.166666666666667,1,0.0323709049827136,0.968147424772848,0.00625411999490993,0.0462663563684343,0.0766752404786354
"211",0.166666666666667,1.1,0.0337209455968937,0.963586478941413,0.00625411999490993,0.0472213517386943,0.0766752404786354
"212",0.166666666666667,1.2,0.0349056709933221,0.958978325796468,0.00625411999490993,0.0479376503540353,0.0766752404786354
"213",0.166666666666667,1.3,0.0359493145544841,0.954341114647196,0.00625411999490993,0.0484730372884276,0.0766752404786354
"214",0.166666666666667,1.4,0.0368723605612908,0.949688441221709,0.00625411999490993,0.0488719586497779,0.0766752404786354
"215",0.166666666666667,1.5,0.0376920944051513,0.945030438827444,0.00625411999490993,0.0491683682191983,0.0766752404786354
"216",0.166666666666667,1.6,0.0384230918680125,0.940374623956273,0.00625411999490993,0.0493880538109311,0.0766752404786354
"217",0.166666666666667,1.7,0.0390776454672448,0.935726545629691,0.00625411999490993,0.0495505030549608,0.0766752404786354
"218",0.166666666666667,1.8,0.039666130620208,0.93109028027109,0.00625411999490993,0.0496703782205833,0.0766752404786354
"219",0.166666666666667,1.9,0.0401973168301619,0.926468806455504,0.00625411999490993,0.049758668609331,0.0766752404786354
"220",0.166666666666667,2,0.0406786301171019,0.921864287155452,0.00625411999490993,0.0498235825689627,0.0766752404786354
"221",0.166666666666667,2.1,0.0411163730915665,0.917278281321386,0.00625411999490993,0.0498712325808589,0.0766752404786354
"222",0.166666666666667,2.2,0.041515908767489,0.912711901841517,0.00625411999490993,0.0499061579618606,0.0766752404786354
"223",0.166666666666667,2.3,0.0418818136656864,0.908165933046311,0.00625411999490993,0.0499317214260288,0.0766752404786354
"224",0.166666666666667,2.4,0.04221800511635,0.903640917840153,0.00625411999490993,0.049950408481614,0.0766752404786354
"225",0.166666666666667,2.5,0.0425278470120363,0.899137222127036,0.00625411999490993,0.0499640525085069,0.0766752404786354
"226",0.166666666666667,2.6,0.0428142376396496,0.894655082325316,0.00625411999490993,0.0499740033299821,0.0766752404786354
"227",0.166666666666667,2.7,0.0430796826546282,0.890194640329251,0.00625411999490993,0.0499812530440717,0.0766752404786354
"228",0.166666666666667,2.8,0.043326355762377,0.885755969179621,0.00625411999490993,0.049986529671595,0.0766752404786354
"229",0.166666666666667,2.9,0.0435561492418024,0.881339091876132,0.00625411999490993,0.0499903666657131,0.0766752404786354
"230",0.166666666666667,3,0.043770716079742,0.876943995139428,0.00625411999490993,0.0499931543799905,0.0766752404786354
"231",0.166666666666667,3.1,0.0439715051769763,0.872570639462076,0.00625411999490993,0.0499951780940058,0.0766752404786354
"232",0.166666666666667,3.2,0.0441597908292902,0.868218966438068,0.00625411999490993,0.0499966460510212,0.0766752404786354
"233",0.166666666666667,3.3,0.0443366974736518,0.863888904100133,0.00625411999490993,0.0499977100932219,0.0766752404786354
"234",0.166666666666667,3.4,0.0445032205133458,0.859580370801164,0.00625411999490993,0.0499984808232481,0.0766752404786354
"235",0.166666666666667,3.5,0.044660243890866,0.855293278033299,0.00625411999490993,0.0499990387265533,0.0766752404786354
"236",0.166666666666667,3.6,0.0448085549583139,0.851027532472937,0.00625411999490993,0.0499994423189897,0.0766752404786354
"237",0.166666666666667,3.7,0.0449488570974721,0.846783037462482,0.00625411999490993,0.0499997341071681,0.0766752404786354
"238",0.166666666666667,3.8,0.045081780461838,0.842559694082703,0.00625411999490993,0.0499999449433762,0.0766752404786354
"239",0.166666666666667,3.9,0.0452078911475279,0.838357401927911,0.00625411999490993,0.0500000972037445,0.0766752404786354
"240",0.166666666666667,4,0.0453276990464695,0.834176059665607,0.00625411999490993,0.0500002071051916,0.0766752404786354
"241",0.166666666666667,4.1,0.0454416645914992,0.83001556544002,0.00625411999490993,0.050000286392687,0.0766752404786354
"242",0.166666666666667,4.2,0.0455502045671032,0.825875817162633,0.00625411999490993,0.0500003435668667,0.0766752404786354
"243",0.166666666666667,4.3,0.0456536971301107,0.821756712721012,0.00625411999490993,0.0500003847764268,0.0766752404786354
"244",0.166666666666667,4.4,0.0457524861604762,0.817658150128596,0.00625411999490993,0.0500004144661917,0.0766752404786354
"245",0.166666666666667,4.5,0.0458468850424099,0.813580027631875,0.00625411999490993,0.050000435847493,0.0766752404786354
